experiment,model,item,flipped,reverse_coded_x,score,reverse_coded_y,score_top_n,reverse_coded,category
DAST scale,Falcon-3-1B-Instruct,10,False,,0.0949556189359433,,0.45711906121965384,True,
DAST scale,Falcon-3-1B-Instruct,10,True,,0.006667425269915812,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,11,False,,0.10829315831337805,,0.5044168051648145,True,
DAST scale,Falcon-3-1B-Instruct,11,True,,0.004198118803842804,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,12,False,,0.12122142746373266,,0.5813254762963195,True,
DAST scale,Falcon-3-1B-Instruct,12,True,,0.009038870168605339,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,13,False,,0.012462506056472086,,0.07417347462069317,True,
DAST scale,Falcon-3-1B-Instruct,13,True,,0.0011584666532718122,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,14,False,,0.05042073594891182,,0.2839674891209533,True,
DAST scale,Falcon-3-1B-Instruct,14,True,,0.004227795316022129,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,15,False,,0.1584102819725406,,0.696499870093492,True,
DAST scale,Falcon-3-1B-Instruct,15,True,,0.018797991789274156,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,16,False,,0.031426599125971795,,0.18807141660664345,True,
DAST scale,Falcon-3-1B-Instruct,16,True,,0.004806548386909338,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,17,False,,0.1281543465532436,,0.6277465707633187,True,
DAST scale,Falcon-3-1B-Instruct,17,True,,0.018299592903007186,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,18,False,,0.06535762529406261,,0.3725098585850928,True,
DAST scale,Falcon-3-1B-Instruct,18,True,,0.006413365523204549,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,19,False,,0.0959033673912766,,0.43616490897484694,True,
DAST scale,Falcon-3-1B-Instruct,19,True,,0.0033207435672156114,,0.0,True,
DAST scale,Falcon-3-1B-Instruct,20,False,,0.03960166479325986,,0.22456537093429987,True,
DAST scale,Falcon-3-1B-Instruct,20,True,,0.000994798078532826,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,1,False,,0.616104935001547,,1.0,True,
DAST scale,Falcon-3-7B-Instruct,1,True,,0.29010346119012953,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,2,False,,0.04075058221638666,,0.03934793145906868,True,
DAST scale,Falcon-3-7B-Instruct,2,True,,0.047624741123938184,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,3,False,,0.12079876949248858,,0.21665208990304888,True,
DAST scale,Falcon-3-7B-Instruct,3,True,,0.09089845024890314,,0.5758494165085087,True,
DAST scale,Falcon-3-7B-Instruct,4,False,,0.03750160786870294,,0.0,False,
DAST scale,Falcon-3-7B-Instruct,4,True,,0.11234747792738665,,0.01157823689870058,False,
DAST scale,Falcon-3-7B-Instruct,5,False,,0.028845445160135968,,0.0,False,
DAST scale,Falcon-3-7B-Instruct,5,True,,0.1048160212620733,,0.5589053145286534,False,
DAST scale,Falcon-3-7B-Instruct,6,False,,0.16012485712109564,,0.8505950927705461,True,
DAST scale,Falcon-3-7B-Instruct,6,True,,0.07370528186937801,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,7,False,,0.26094568075824087,,1.0,True,
DAST scale,Falcon-3-7B-Instruct,7,True,,0.1478540247795135,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,8,False,,0.16849734615919446,,0.8743204790161369,True,
DAST scale,Falcon-3-7B-Instruct,8,True,,0.05089072323496339,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,9,False,,0.13699221394867492,,0.6805821305063338,True,
DAST scale,Falcon-3-7B-Instruct,9,True,,0.028670090152901725,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,10,False,,0.06333000620774322,,0.35215591020793974,True,
DAST scale,Falcon-3-7B-Instruct,10,True,,0.012647390274401099,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,11,False,,0.05354041002305221,,0.32140809140241317,True,
DAST scale,Falcon-3-7B-Instruct,11,True,,0.016025268794447607,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,12,False,,0.028265225804010224,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,12,True,,0.05804254731446201,,0.3107385906909967,True,
DAST scale,Falcon-3-7B-Instruct,13,False,,0.005825019566028134,,0.02211551535908339,True,
DAST scale,Falcon-3-7B-Instruct,13,True,,0.002827084540152557,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,14,False,,0.023270906450178444,,0.13603988864152364,True,
DAST scale,Falcon-3-7B-Instruct,14,True,,0.008882448399775547,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,15,False,,0.11418130296304843,,0.6171182607804241,True,
DAST scale,Falcon-3-7B-Instruct,15,True,,0.02843904793636344,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,16,False,,0.014943649687277408,,0.052930925834795,True,
DAST scale,Falcon-3-7B-Instruct,16,True,,0.008300948466819585,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,17,False,,0.0843059118658146,,0.4406983252695186,True,
DAST scale,Falcon-3-7B-Instruct,17,True,,0.028185602816407054,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,18,False,,0.056136681438048314,,0.26795467055886896,True,
DAST scale,Falcon-3-7B-Instruct,18,True,,0.010541102165692815,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,19,False,,0.02644090596990661,,0.13136187532025215,True,
DAST scale,Falcon-3-7B-Instruct,19,True,,0.01167499148971047,,0.0,True,
DAST scale,Falcon-3-7B-Instruct,20,False,,0.03603001947276913,,0.19382717275848724,True,
DAST scale,Falcon-3-7B-Instruct,20,True,,0.003545702266641969,,0.0,True,
DAST scale,LFM2-1.2B,1,False,,0.7251094425793961,,1.0,True,
DAST scale,LFM2-1.2B,1,True,,0.39949748743718605,,1.0,True,
DAST scale,LFM2-1.2B,2,False,,0.036018567277676584,,0.044540320602776434,True,
DAST scale,LFM2-1.2B,2,True,,0.06010836685886245,,0.0,True,
DAST scale,LFM2-1.2B,3,False,,0.23181554668443383,,0.8681488200732248,True,
DAST scale,LFM2-1.2B,3,True,,0.026386025096040152,,0.0,True,
DAST scale,LFM2-1.2B,4,False,,0.031753414123222495,,0.0,False,
DAST scale,LFM2-1.2B,4,True,,0.4361652767656001,,0.9449269134803415,False,
DAST scale,LFM2-1.2B,5,False,,0.032537788076873034,,0.0,False,
DAST scale,LFM2-1.2B,5,True,,0.13908147920083103,,0.7188463798669633,False,
DAST scale,LFM2-1.2B,6,False,,0.27517930565507004,,0.8798929240940869,True,
DAST scale,LFM2-1.2B,6,True,,0.05608261628603946,,0.0,True,
DAST scale,LFM2-1.2B,7,False,,0.5158228958337473,,1.0,True,
DAST scale,LFM2-1.2B,7,True,,0.057519466378582414,,0.0,True,
DAST scale,LFM2-1.2B,8,False,,0.2618782081453552,,0.8783555663878282,True,
DAST scale,LFM2-1.2B,8,True,,0.03313696505431123,,0.0,True,
DAST scale,LFM2-1.2B,9,False,,0.16315260089300088,,0.6440989980572515,True,
DAST scale,LFM2-1.2B,9,True,,0.0314586919025077,,0.0,True,
DAST scale,LFM2-1.2B,10,False,,0.06470543370359164,,0.26323301652531406,True,
DAST scale,LFM2-1.2B,10,True,,0.013933314763789728,,0.0,True,
DAST scale,LFM2-1.2B,11,False,,0.09053917148319039,,0.34528519698822496,True,
DAST scale,LFM2-1.2B,11,True,,0.009712620828567787,,0.0,True,
DAST scale,LFM2-1.2B,12,False,,0.17570501629512017,,0.5943200776696724,True,
DAST scale,LFM2-1.2B,12,True,,0.006897365854349724,,0.0,True,
DAST scale,LFM2-1.2B,13,False,,0.01679896686009537,,0.08971429327190297,True,
DAST scale,LFM2-1.2B,13,True,,0.001399787008672998,,0.0,True,
DAST scale,LFM2-1.2B,14,False,,0.0577889592068586,,0.27977418008347926,True,
DAST scale,LFM2-1.2B,14,True,,0.0037709423108960084,,0.0,True,
DAST scale,LFM2-1.2B,15,False,,0.13989316874465824,,0.651332099487002,True,
DAST scale,LFM2-1.2B,15,True,,0.016894481855436336,,0.0,True,
DAST scale,LFM2-1.2B,16,False,,0.03399101135201156,,0.20066874514963662,True,
DAST scale,LFM2-1.2B,16,True,,0.0036815837806385794,,0.0,True,
DAST scale,LFM2-1.2B,17,False,,0.14615812202012343,,0.6443315874862793,True,
DAST scale,LFM2-1.2B,17,True,,0.012918818134554661,,0.0,True,
DAST scale,LFM2-1.2B,18,False,,0.06745280400267326,,0.36293646086944736,True,
DAST scale,LFM2-1.2B,18,True,,0.005643301763191145,,0.0,True,
DAST scale,LFM2-1.2B,19,False,,0.07223161390595721,,0.3572057958580221,True,
DAST scale,LFM2-1.2B,19,True,,0.004845016745953915,,0.0,True,
DAST scale,LFM2-1.2B,20,False,,0.020523828290556323,,0.13057299687316876,True,
DAST scale,LFM2-1.2B,20,True,,0.0032810228665660383,,0.0,True,
DAST scale,LFM2-2.6B,1,False,,0.4007168270821605,,0.0,True,
DAST scale,LFM2-2.6B,1,True,,0.5016035325734447,,1.0,True,
DAST scale,LFM2-2.6B,2,False,,0.03702662748308111,,0.0,True,
DAST scale,LFM2-2.6B,2,True,,0.059997828770926964,,0.0,True,
DAST scale,LFM2-2.6B,3,False,,0.009646739885018036,,0.0,True,
DAST scale,LFM2-2.6B,3,True,,0.08117555425193494,,0.1850552571655123,True,
DAST scale,LFM2-2.6B,4,False,,0.17787759697530858,,0.6428098724322799,False,
DAST scale,LFM2-2.6B,4,True,,0.23410074100087255,,0.855108300304716,False,
DAST scale,LFM2-2.6B,5,False,,0.09779815955397157,,0.13809536232743677,False,
DAST scale,LFM2-2.6B,5,True,,0.10047913868688986,,0.5016534057752285,False,
DAST scale,LFM2-2.6B,6,False,,0.2807479028816218,,0.9009193407617128,True,
DAST scale,LFM2-2.6B,6,True,,0.07627173279011112,,0.0,True,
DAST scale,LFM2-2.6B,7,False,,0.45476016426337484,,1.0,True,
DAST scale,LFM2-2.6B,7,True,,0.15205002310446175,,0.18598771197955435,True,
DAST scale,LFM2-2.6B,8,False,,0.28599032918556705,,0.900193367804496,True,
DAST scale,LFM2-2.6B,8,True,,0.03364068892131508,,0.0,True,
DAST scale,LFM2-2.6B,9,False,,0.11674532581530879,,0.6022478245952932,True,
DAST scale,LFM2-2.6B,9,True,,0.023180270963499817,,0.0,True,
DAST scale,LFM2-2.6B,10,False,,0.06827118110515999,,0.33966903466687487,True,
DAST scale,LFM2-2.6B,10,True,,0.011654297154169239,,0.0,True,
DAST scale,LFM2-2.6B,11,False,,0.11471354513020164,,0.47542856345972406,True,
DAST scale,LFM2-2.6B,11,True,,0.006745073741288329,,0.0,True,
DAST scale,LFM2-2.6B,12,False,,0.2640305923075556,,0.7411606564208683,True,
DAST scale,LFM2-2.6B,12,True,,0.00674549562851295,,0.0,True,
DAST scale,LFM2-2.6B,13,False,,0.01342165369045743,,0.07684709707760203,True,
DAST scale,LFM2-2.6B,13,True,,0.001643559716564067,,0.0,True,
DAST scale,LFM2-2.6B,14,False,,0.055083812933649175,,0.2864526138870757,True,
DAST scale,LFM2-2.6B,14,True,,0.004308270218438987,,0.0,True,
DAST scale,LFM2-2.6B,15,False,,0.09337758425626812,,0.386440966317541,True,
DAST scale,LFM2-2.6B,15,True,,0.009721592397662694,,0.0,True,
DAST scale,LFM2-2.6B,16,False,,0.040957328847368156,,0.20598705158736796,True,
DAST scale,LFM2-2.6B,16,True,,0.0027842617187053063,,0.0,True,
DAST scale,LFM2-2.6B,17,False,,0.11560502330495455,,0.4737904734606546,True,
DAST scale,LFM2-2.6B,17,True,,0.012680295397060372,,0.0,True,
DAST scale,LFM2-2.6B,18,False,,0.0487097601448357,,0.20620676594515447,True,
DAST scale,LFM2-2.6B,18,True,,0.003928791732217683,,0.0,True,
DAST scale,LFM2-2.6B,19,False,,0.059363669102755826,,0.31419936301554074,True,
DAST scale,LFM2-2.6B,19,True,,0.0043526326098506495,,0.0,True,
DAST scale,LFM2-2.6B,20,False,,0.030871232502741344,,0.16153176371153677,True,
DAST scale,LFM2-2.6B,20,True,,0.0033327761021172547,,0.0,True,
DAST scale,LFM2-8B-A1B,1,False,,0.9062595991459432,,1.0,True,
DAST scale,LFM2-8B-A1B,1,True,,0.1943544510511794,,0.0,True,
DAST scale,LFM2-8B-A1B,2,False,,0.054240080994833156,,0.1489468287632782,True,
DAST scale,LFM2-8B-A1B,2,True,,0.030254849350537256,,0.0,True,
DAST scale,LFM2-8B-A1B,3,False,,0.08812727069604977,,0.10990800487225184,True,
DAST scale,LFM2-8B-A1B,3,True,,0.039663054170335214,,0.009763256955461534,True,
DAST scale,LFM2-8B-A1B,4,False,,0.1394684352647,,0.1377563575155055,False,
DAST scale,LFM2-8B-A1B,4,True,,0.10982616981878743,,0.3273979519155616,False,
DAST scale,LFM2-8B-A1B,5,False,,0.026028417353705657,,0.0,False,
DAST scale,LFM2-8B-A1B,5,True,,0.16861178541363803,,0.7162444659615238,False,
DAST scale,LFM2-8B-A1B,6,False,,0.3784091787088852,,0.9149263555934961,True,
DAST scale,LFM2-8B-A1B,6,True,,0.05373396049223989,,0.01813628698683464,True,
DAST scale,LFM2-8B-A1B,7,False,,0.5887252932302057,,1.0,True,
DAST scale,LFM2-8B-A1B,7,True,,0.09580054625777439,,0.0,True,
DAST scale,LFM2-8B-A1B,8,False,,0.3713045424601481,,0.9281146181909422,True,
DAST scale,LFM2-8B-A1B,8,True,,0.03480846175957521,,0.0,True,
DAST scale,LFM2-8B-A1B,9,False,,0.310083945149574,,0.7835390730873161,True,
DAST scale,LFM2-8B-A1B,9,True,,0.02165309549698715,,0.0,True,
DAST scale,LFM2-8B-A1B,10,False,,0.13292465206543097,,0.47014627126673003,True,
DAST scale,LFM2-8B-A1B,10,True,,0.011066301871334946,,0.0,True,
DAST scale,LFM2-8B-A1B,11,False,,0.13683143436790082,,0.5045646106761255,True,
DAST scale,LFM2-8B-A1B,11,True,,0.007011014809421301,,0.0,True,
DAST scale,LFM2-8B-A1B,12,False,,0.18272987189683584,,0.6601883681015369,True,
DAST scale,LFM2-8B-A1B,12,True,,0.011644427199473874,,0.0,True,
DAST scale,LFM2-8B-A1B,13,False,,0.018483600462946448,,0.08744340520792217,True,
DAST scale,LFM2-8B-A1B,13,True,,0.0011020262546380278,,0.0,True,
DAST scale,LFM2-8B-A1B,14,False,,0.08471400567534478,,0.3269511389497246,True,
DAST scale,LFM2-8B-A1B,14,True,,0.005468298726994819,,0.0,True,
DAST scale,LFM2-8B-A1B,15,False,,0.27120371482213884,,0.7848347485478501,True,
DAST scale,LFM2-8B-A1B,15,True,,0.01954688427369196,,0.0,True,
DAST scale,LFM2-8B-A1B,16,False,,0.09523681183595728,,0.3652750251736587,True,
DAST scale,LFM2-8B-A1B,16,True,,0.0030794402051137724,,0.0,True,
DAST scale,LFM2-8B-A1B,17,False,,0.18382268679002903,,0.670983882546571,True,
DAST scale,LFM2-8B-A1B,17,True,,0.017447151279597617,,0.0,True,
DAST scale,LFM2-8B-A1B,18,False,,0.09312734567271407,,0.4161803934023294,True,
DAST scale,LFM2-8B-A1B,18,True,,0.009100447495733296,,0.0,True,
DAST scale,LFM2-8B-A1B,19,False,,0.0635753720978515,,0.24625436676681198,True,
DAST scale,LFM2-8B-A1B,19,True,,0.007006301791257043,,0.0,True,
DAST scale,LFM2-8B-A1B,20,False,,0.039127363882220705,,0.2005489628593688,True,
DAST scale,LFM2-8B-A1B,20,True,,0.0031801603052130094,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,1,False,,0.4245810055865921,,1.0,True,
DAST scale,Llama-3.1-70B-Instruct,1,True,,0.3137685499090244,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,2,False,,0.017481420433752125,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,2,True,,0.06918496584596456,,0.46121181544936973,True,
DAST scale,Llama-3.1-70B-Instruct,3,False,,0.06702538832659767,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,3,True,,0.07605866434308507,,0.4147554917126164,True,
DAST scale,Llama-3.1-70B-Instruct,4,False,,0.19711654658895397,,0.8350712558133914,False,
DAST scale,Llama-3.1-70B-Instruct,4,True,,0.0491680281893792,,0.0,False,
DAST scale,Llama-3.1-70B-Instruct,5,False,,0.11814286891180831,,0.5988799450313269,False,
DAST scale,Llama-3.1-70B-Instruct,5,True,,0.04538335589583883,,0.0,False,
DAST scale,Llama-3.1-70B-Instruct,6,False,,0.07023959296350851,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,6,True,,0.12534574698409817,,0.7621350184980913,True,
DAST scale,Llama-3.1-70B-Instruct,7,False,,0.17024830706737898,,0.019882796421707802,True,
DAST scale,Llama-3.1-70B-Instruct,7,True,,0.19514210363836265,,0.9356767186310486,True,
DAST scale,Llama-3.1-70B-Instruct,8,False,,0.09312144845062939,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,8,True,,0.08061742568743267,,0.38130922843271425,True,
DAST scale,Llama-3.1-70B-Instruct,9,False,,0.06391552177263762,,0.0712504519259543,True,
DAST scale,Llama-3.1-70B-Instruct,9,True,,0.04629106758687912,,0.01,True,
DAST scale,Llama-3.1-70B-Instruct,10,False,,0.016830424222036903,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,10,True,,0.031132286376030688,,0.18247495126074384,True,
DAST scale,Llama-3.1-70B-Instruct,11,False,,0.017872859437876767,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,11,True,,0.023565936061538572,,0.012388036221620735,True,
DAST scale,Llama-3.1-70B-Instruct,12,False,,0.030693713104061097,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,12,True,,0.03879390441753725,,0.2217962887020185,True,
DAST scale,Llama-3.1-70B-Instruct,13,False,,0.0035641334058023606,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,13,True,,0.004285786292387674,,0.021773098804205485,True,
DAST scale,Llama-3.1-70B-Instruct,14,False,,0.011533715670055924,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,14,True,,0.01909837151997344,,0.13528454585347438,True,
DAST scale,Llama-3.1-70B-Instruct,15,False,,0.05544781182330793,,0.009989288371624643,True,
DAST scale,Llama-3.1-70B-Instruct,15,True,,0.06263371490674237,,0.407834161284279,True,
DAST scale,Llama-3.1-70B-Instruct,16,False,,0.006547294349962226,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,16,True,,0.019924910757070705,,0.1327248121520073,True,
DAST scale,Llama-3.1-70B-Instruct,17,False,,0.03633886447244042,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,17,True,,0.08024752441227032,,0.4542968232283912,True,
DAST scale,Llama-3.1-70B-Instruct,18,False,,0.018893293218731996,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,18,True,,0.028635625031709265,,0.17030819840035832,True,
DAST scale,Llama-3.1-70B-Instruct,19,False,,0.009425562221800172,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,19,True,,0.04569887001045034,,0.25803667671172403,True,
DAST scale,Llama-3.1-70B-Instruct,20,False,,0.009340644112329046,,0.0,True,
DAST scale,Llama-3.1-70B-Instruct,20,True,,0.011739070184753432,,0.08437038306932922,True,
DAST scale,Llama-3.1-8B-Instruct,1,False,,0.8002610477139995,,1.0,True,
DAST scale,Llama-3.1-8B-Instruct,1,True,,0.2920764327264741,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,2,False,,0.09605880815353152,,0.46360979874455704,True,
DAST scale,Llama-3.1-8B-Instruct,2,True,,0.027935149861186472,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,3,False,,0.21295459595960095,,0.8878580998105413,True,
DAST scale,Llama-3.1-8B-Instruct,3,True,,0.03204900515551289,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,4,False,,0.03716312724224056,,0.0,False,
DAST scale,Llama-3.1-8B-Instruct,4,True,,0.2906307661015803,,0.9095550787691593,False,
DAST scale,Llama-3.1-8B-Instruct,5,False,,0.020125601010935495,,0.0,False,
DAST scale,Llama-3.1-8B-Instruct,5,True,,0.17350037631698992,,0.7168926926641648,False,
DAST scale,Llama-3.1-8B-Instruct,6,False,,0.3525569285379512,,0.9354145471279361,True,
DAST scale,Llama-3.1-8B-Instruct,6,True,,0.036553104855763366,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,7,False,,0.5005916151519786,,1.0,True,
DAST scale,Llama-3.1-8B-Instruct,7,True,,0.0768398597421446,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,8,False,,0.3108403306553091,,0.9373680132194051,True,
DAST scale,Llama-3.1-8B-Instruct,8,True,,0.023859431262942637,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,9,False,,0.21082935638378264,,0.7790934586119034,True,
DAST scale,Llama-3.1-8B-Instruct,9,True,,0.02190017640021485,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,10,False,,0.11752622100644089,,0.48465757058536735,True,
DAST scale,Llama-3.1-8B-Instruct,10,True,,0.007527711207452745,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,11,False,,0.15204539113931645,,0.5806244518113546,True,
DAST scale,Llama-3.1-8B-Instruct,11,True,,0.00777652173761356,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,12,False,,0.2768204714609226,,0.7911802367668613,True,
DAST scale,Llama-3.1-8B-Instruct,12,True,,0.006829294099374372,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,13,False,,0.02554167057460508,,0.15015089845672192,True,
DAST scale,Llama-3.1-8B-Instruct,13,True,,0.001447587449776498,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,14,False,,0.09492498687402824,,0.42803370349688197,True,
DAST scale,Llama-3.1-8B-Instruct,14,True,,0.00470592784239999,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,15,False,,0.3526302961312682,,0.8712297250697484,True,
DAST scale,Llama-3.1-8B-Instruct,15,True,,0.01244325469571059,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,16,False,,0.08986053137747131,,0.40397454511257225,True,
DAST scale,Llama-3.1-8B-Instruct,16,True,,0.002808112553076321,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,17,False,,0.24977445715644925,,0.7832776382995315,True,
DAST scale,Llama-3.1-8B-Instruct,17,True,,0.008870590950503012,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,18,False,,0.1247152781413688,,0.532481258714913,True,
DAST scale,Llama-3.1-8B-Instruct,18,True,,0.0037721186866053326,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,19,False,,0.0934167823188185,,0.4374227243145702,True,
DAST scale,Llama-3.1-8B-Instruct,19,True,,0.004036045428191065,,0.0,True,
DAST scale,Llama-3.1-8B-Instruct,20,False,,0.09731378378374912,,0.4282844403456461,True,
DAST scale,Llama-3.1-8B-Instruct,20,True,,0.001162384748716594,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,1,False,,0.8497892696445772,,1.0,True,
DAST scale,Llama-3.2-1B-Instruct,1,True,,0.03351301941065243,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,2,False,,0.024596347048054905,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,2,True,,0.08422138109953138,,0.5012786722520801,True,
DAST scale,Llama-3.2-1B-Instruct,3,False,,0.3107323147604731,,0.9159071515487784,True,
DAST scale,Llama-3.2-1B-Instruct,3,True,,0.023009867059501893,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,4,False,,0.040445689854298826,,0.0,False,
DAST scale,Llama-3.2-1B-Instruct,4,True,,0.33582739405330314,,0.9532359273700418,False,
DAST scale,Llama-3.2-1B-Instruct,5,False,,0.019999149853810547,,0.0,False,
DAST scale,Llama-3.2-1B-Instruct,5,True,,0.2842364742997346,,0.8525069205496132,False,
DAST scale,Llama-3.2-1B-Instruct,6,False,,0.36270688008192603,,0.9280435100771758,True,
DAST scale,Llama-3.2-1B-Instruct,6,True,,0.028330381298045142,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,7,False,,0.5676101488928246,,1.0,True,
DAST scale,Llama-3.2-1B-Instruct,7,True,,0.046000631131149015,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,8,False,,0.41844064638302675,,0.9560929994709557,True,
DAST scale,Llama-3.2-1B-Instruct,8,True,,0.016872850927638714,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,9,False,,0.2878812514724198,,0.8226179496988986,True,
DAST scale,Llama-3.2-1B-Instruct,9,True,,0.015190932733252806,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,10,False,,0.1410712099716621,,0.5505193031276647,True,
DAST scale,Llama-3.2-1B-Instruct,10,True,,0.006393437091263177,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,11,False,,0.11257592468714007,,0.5006134655832983,True,
DAST scale,Llama-3.2-1B-Instruct,11,True,,0.0060857684768150285,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,12,False,,0.2413079181373728,,0.7454969589860609,True,
DAST scale,Llama-3.2-1B-Instruct,12,True,,0.005970566550917451,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,13,False,,0.024672129526409924,,0.15120386840645447,True,
DAST scale,Llama-3.2-1B-Instruct,13,True,,0.0008612187526160393,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,14,False,,0.07574661433055205,,0.3619439591726627,True,
DAST scale,Llama-3.2-1B-Instruct,14,True,,0.0029179078924315774,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,15,False,,0.25570720176877865,,0.8115717548276944,True,
DAST scale,Llama-3.2-1B-Instruct,15,True,,0.009014557718895576,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,16,False,,0.054912378266501534,,0.2986218152600641,True,
DAST scale,Llama-3.2-1B-Instruct,16,True,,0.001747402457468839,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,17,False,,0.17615732289884403,,0.7097156358830462,True,
DAST scale,Llama-3.2-1B-Instruct,17,True,,0.009267103783390095,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,18,False,,0.08379877541030446,,0.40822089497042385,True,
DAST scale,Llama-3.2-1B-Instruct,18,True,,0.004678296117721858,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,19,False,,0.05227731695581643,,0.2728600621219442,True,
DAST scale,Llama-3.2-1B-Instruct,19,True,,0.0039040530875756366,,0.0,True,
DAST scale,Llama-3.2-1B-Instruct,20,False,,0.047562598431620216,,0.2626573714345521,True,
DAST scale,Llama-3.2-1B-Instruct,20,True,,0.0017870080462860077,,0.0,True,
DAST scale,Llama-3.2-3B-Instruct,1,False,,0.7277338511845668,,1.0,True,
DAST scale,Llama-3.2-3B-Instruct,1,True,,0.1304261248626159,,0.0,True,
DAST scale,Llama-3.2-3B-Instruct,2,False,,0.09930943244888557,,0.4864149529793846,True,
DAST scale,Llama-3.2-3B-Instruct,2,True,,0.017806357373738802,,0.0,True,
DAST scale,Llama-3.2-3B-Instruct,3,False,,0.2567815919188203,,0.8736048537701349,True,
DAST scale,Llama-3.2-3B-Instruct,3,True,,0.03535662628358265,,0.0,True,
DAST scale,Llama-3.2-3B-Instruct,4,False,,0.0076735346979932215,,0.0,False,
DAST scale,Llama-3.2-3B-Instruct,4,True,,0.36064947863055713,,0.9517279457718324,False,
DAST scale,Llama-3.2-3B-Instruct,5,False,,0.007708644280778176,,0.0,False,
DAST scale,Llama-3.2-3B-Instruct,5,True,,0.278800234941465,,0.8235827091663475,False,
DAST scale,Llama-3.2-3B-Instruct,6,False,,0.5300786838515951,,0.9638747722662142,True,
DAST scale,Llama-3.2-3B-Instruct,6,True,,0.02389570377208197,,0.0,True,
DAST scale,Llama-3.2-3B-Instruct,7,False,,0.6919803214393773,,1.0,True,
