experiment,model,item,score,score_top_n,category,H_score,score_expected
DOSPERT scale,Apertus-70B-Instruct-2509,32,1.457660653493968,1.4991201057906651,Health,,
DOSPERT scale,Apertus-70B-Instruct-2509,33,1.1391796323763168,1.109468497656285,Gambling,,
DOSPERT scale,Apertus-70B-Instruct-2509,34,3.0257696240340093,2.924688669508434,Social,,
DOSPERT scale,Apertus-70B-Instruct-2509,35,3.4468069193646356,3.458665814940576,Social,,
DOSPERT scale,Apertus-70B-Instruct-2509,36,3.684582905112733,3.782396204430756,Health,,
DOSPERT scale,Apertus-70B-Instruct-2509,37,3.0776888967284464,3.077871820209221,Recreational,,
DOSPERT scale,Apertus-70B-Instruct-2509,38,3.3008074251573807,3.5251985783818487,Recreational,,
DOSPERT scale,Apertus-70B-Instruct-2509,39,3.5111712494454643,3.4530171524112014,Health,,
DOSPERT scale,Apertus-70B-Instruct-2509,40,3.016406821863603,2.9332117408563585,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,1,4.137883917756847,4.177946776499373,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,2,3.301072890489749,3.5471849668651045,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,3,1.3528658835907603,1.3212481633578363,Gambling,,
DOSPERT scale,Apertus-8B-Instruct-2509,4,1.9463963111839249,2.005382867077248,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,5,2.4557653729047573,2.5101993207327222,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,6,1.60076054906767,1.678914661472653,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,7,1.832099725381844,1.936226633259836,Investment,,
DOSPERT scale,Apertus-8B-Instruct-2509,8,3.3336350017348977,3.2666562909263503,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,9,1.697500266087249,1.6140495784313114,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,10,4.157293900796077,4.185107143196463,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,11,1.4341489084103856,1.3738967140539282,Gambling,,
DOSPERT scale,Apertus-8B-Instruct-2509,12,2.05933928473199,2.138821404153024,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,13,1.9674049532571891,1.949722083526931,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,14,1.4320610490102366,1.4597278832175822,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,15,2.71452236102838,2.7170780269985273,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,16,4.343558053099653,4.24043083898686,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,17,2.0961194521615902,2.1152788823925186,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,18,1.5506277273239302,1.5275656952752636,Investment,,
DOSPERT scale,Apertus-8B-Instruct-2509,19,2.626781492916634,2.6202381541300106,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,20,2.810136483776048,2.6654420844986615,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,21,2.423345355211638,2.3117323983831133,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,22,1.390669581120116,1.489419349387306,Gambling,,
DOSPERT scale,Apertus-8B-Instruct-2509,23,2.614974928052007,2.489440613056251,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,24,1.9689653542199657,2.013952449468937,Investment,,
DOSPERT scale,Apertus-8B-Instruct-2509,25,1.6046426845570672,1.6704031037594105,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,26,2.8532792978031196,2.6860620157262916,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,27,2.0592214347601856,2.027005985551398,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,28,1.9110454236263923,1.9530752757146208,Ethical,,
DOSPERT scale,Apertus-8B-Instruct-2509,29,2.1785285401520644,2.1212493998910538,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,30,1.6109283668123555,1.602193567149234,Investment,,
DOSPERT scale,Apertus-8B-Instruct-2509,31,2.584731689513891,2.4176618378199497,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,32,1.5035156866541872,1.5171149974811426,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,33,1.1503729919467325,1.146815258241325,Gambling,,
DOSPERT scale,Apertus-8B-Instruct-2509,34,2.9831103756647934,3.052442684441547,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,35,3.437717695481684,3.3982705892616485,Social,,
DOSPERT scale,Apertus-8B-Instruct-2509,36,3.6188517584731543,3.546239267455967,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,37,3.058324660573856,2.913146540372354,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,38,3.2821913833702077,3.330889930948491,Recreational,,
DOSPERT scale,Apertus-8B-Instruct-2509,39,3.558689697659126,3.711581238887434,Health,,
DOSPERT scale,Apertus-8B-Instruct-2509,40,3.01223097766588,3.0036294692018273,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,1,4.177076318215658,4.138029849837817,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,2,3.2846111074039945,3.287882058462089,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,3,1.3729663682876083,1.3953923305445908,Gambling,,
DOSPERT scale,Falcon-3-10B-Instruct,4,1.9400602664638735,1.7624742369359037,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,5,2.4081449465330276,2.3548629961282743,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,6,1.5846446759254658,1.5751833542610252,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,7,1.8549031961806308,2.026936689222391,Investment,,
DOSPERT scale,Falcon-3-10B-Instruct,8,3.28330738990652,3.3738222457096754,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,9,1.7127071932754012,1.8439903830541176,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,10,4.134970640141843,4.069468816053951,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,11,1.4646214915864342,1.5152228193787078,Gambling,,
DOSPERT scale,Falcon-3-10B-Instruct,12,2.0092808520647196,2.1924722360976943,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,13,1.9876887925528193,1.9835641720421835,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,14,1.4523597716947994,1.471591322422939,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,15,2.722978215221129,2.7076262354613383,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,16,4.3515457250545095,4.280127674275862,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,17,2.0726151847638445,2.068890557953343,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,18,1.5344090590172093,1.5443777682460806,Investment,,
DOSPERT scale,Falcon-3-10B-Instruct,19,2.6332459353151907,2.690816868807727,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,20,2.9118723089380296,3.0310418857209305,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,21,2.471455643001494,2.4117188932916256,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,22,1.3503612765519557,1.3994464116125096,Gambling,,
DOSPERT scale,Falcon-3-10B-Instruct,23,2.6233540083120483,2.716544757075146,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,24,1.919069404616284,1.8242344773517725,Investment,,
DOSPERT scale,Falcon-3-10B-Instruct,25,1.576009942492712,1.482525569094465,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,26,2.873966085999406,3.1363786829463747,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,27,2.0481445459290857,1.8935726142027316,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,28,1.867580623107059,1.68821016452766,Ethical,,
DOSPERT scale,Falcon-3-10B-Instruct,29,2.1557023756703644,2.108489914777186,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,30,1.6129113706956906,1.680725109085254,Investment,,
DOSPERT scale,Falcon-3-10B-Instruct,31,2.5327853631390527,2.4597125766364436,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,32,1.5046053127500802,1.5526805767010252,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,33,1.122144925403305,1.0738650152965916,Gambling,,
DOSPERT scale,Falcon-3-10B-Instruct,34,2.9386115566718973,2.790850551189247,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,35,3.4384557218413097,3.5142416190819654,Social,,
DOSPERT scale,Falcon-3-10B-Instruct,36,3.6472134597938743,3.5342631073267423,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,37,3.1189351175754543,3.186508683400241,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,38,3.2817883265106937,3.377550627165954,Recreational,,
DOSPERT scale,Falcon-3-10B-Instruct,39,3.5244698155255487,3.4859269948327616,Health,,
DOSPERT scale,Falcon-3-10B-Instruct,40,3.0023099875743866,2.9003393666571955,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,1,4.155890290948345,4.023968619124182,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,2,3.2818991761227885,3.063518904442213,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,3,1.3831466825836178,1.4551317810601994,Gambling,,
DOSPERT scale,Falcon-3-1B-Instruct,4,1.8927709634636103,1.7121677838554166,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,5,2.442000380687682,2.335267026414976,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,6,1.5903414260158482,1.5647294593071697,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,7,1.819137290935636,1.6336090411028543,Investment,,
DOSPERT scale,Falcon-3-1B-Instruct,8,3.3259907981326933,3.3716776949180765,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,9,1.6988124461741667,1.7794064300294143,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,10,4.136496251348943,4.1184355529602446,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,11,1.4246506364347593,1.3875190232949977,Gambling,,
DOSPERT scale,Falcon-3-1B-Instruct,12,2.0428991887199506,1.9454006348483148,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,13,1.990172131949506,1.9649980569168255,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,14,1.4482521787350653,1.486713848688198,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,15,2.7279006425212007,2.9094677227874697,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,16,4.358738485531724,4.4686628225801694,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,17,2.092611006275531,2.08453580890259,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,18,1.5696511477679238,1.6011441266962194,Investment,,
DOSPERT scale,Falcon-3-1B-Instruct,19,2.604929418537648,2.556917143837928,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,20,2.903715322171259,2.931586937670797,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,21,2.453892717596661,2.4067882115916297,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,22,1.363148920728207,1.3279304653489603,Gambling,,
DOSPERT scale,Falcon-3-1B-Instruct,23,2.608068721811081,2.5963516746990862,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,24,1.935616684583216,1.9075468999945309,Investment,,
DOSPERT scale,Falcon-3-1B-Instruct,25,1.5520942053329356,1.5640619307146275,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,26,2.829941915520473,2.7305674997534255,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,27,2.086639694967845,2.280022197513199,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,28,1.9197576069055515,2.011256617681185,Ethical,,
DOSPERT scale,Falcon-3-1B-Instruct,29,2.2542497429444475,2.4093207573845317,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,30,1.6174437131186783,1.5732170765870128,Investment,,
DOSPERT scale,Falcon-3-1B-Instruct,31,2.523899146846485,2.494402542259112,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,32,1.4501960960234466,1.3961162851885274,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,33,1.1465236065783095,1.1341846266033595,Gambling,,
DOSPERT scale,Falcon-3-1B-Instruct,34,2.975891514594525,2.926030648532791,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,35,3.4165371339902024,3.4458697357971153,Social,,
DOSPERT scale,Falcon-3-1B-Instruct,36,3.6568169410619458,3.55284839723179,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,37,3.120380533732405,3.348138462077197,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,38,3.207933064732421,3.0639651259825835,Recreational,,
DOSPERT scale,Falcon-3-1B-Instruct,39,3.538577043766219,3.612587932532143,Health,,
DOSPERT scale,Falcon-3-1B-Instruct,40,3.0070293611118344,3.004535573844737,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,1,4.167282067963078,4.278763998883955,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,2,3.2541307765117216,3.142770628001771,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,3,1.3932041071419,1.3432003197912408,Gambling,,
DOSPERT scale,Falcon-3-7B-Instruct,4,1.981456905818832,2.037642535134483,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,5,2.482601893994007,2.5352382270546303,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,6,1.5623136901469572,1.485050210679392,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,7,1.8617796558213209,1.7400195641801697,Investment,,
DOSPERT scale,Falcon-3-7B-Instruct,8,3.2475560282156968,3.0706995844658347,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,9,1.6927313969104147,1.683529203329395,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,10,4.123750466366342,4.144936749577683,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,11,1.4214442047461675,1.398821155432208,Gambling,,
DOSPERT scale,Falcon-3-7B-Instruct,12,2.029355260520317,2.0758563581988865,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,13,1.9708459360755612,1.9944114345287256,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,14,1.4635011523029475,1.692876876554714,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,15,2.752921315848379,2.884372662230544,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,16,4.367264804513884,4.446858522317755,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,17,2.08281141786356,2.083458912025794,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,18,1.5503649181084618,1.4347958764266078,Investment,,
DOSPERT scale,Falcon-3-7B-Instruct,19,2.6395655215562095,2.6711526678004476,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,20,2.8374821821114815,2.6076135574704455,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,21,2.461599471808433,2.4864423992432902,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,22,1.3526427731419062,1.3423529124371765,Gambling,,
DOSPERT scale,Falcon-3-7B-Instruct,23,2.6650191625355797,2.8002953231496437,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,24,1.958675190215375,2.0216748357807752,Investment,,
DOSPERT scale,Falcon-3-7B-Instruct,25,1.585680470659909,1.6678804414917334,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,26,2.84360729692998,2.847519299468063,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,27,2.0985003244591773,2.005147310235791,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,28,1.9071547604166883,1.852294187999942,Ethical,,
DOSPERT scale,Falcon-3-7B-Instruct,29,2.2329107800931833,2.272495721148627,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,30,1.6423793517463197,1.734881232620972,Investment,,
DOSPERT scale,Falcon-3-7B-Instruct,31,2.588940846654274,2.7409280671027023,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,32,1.4611835510679183,1.3780112150737718,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,33,1.1719189499460017,1.258562437629233,Gambling,,
DOSPERT scale,Falcon-3-7B-Instruct,34,3.0131932440829647,3.1022945092591474,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,35,3.417071502609973,3.3512540893876164,Social,,
DOSPERT scale,Falcon-3-7B-Instruct,36,3.6305115545357753,3.721373639021632,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,37,3.069117598156996,3.1103037698014115,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,38,3.2613972223869845,3.4554103781408507,Recreational,,
DOSPERT scale,Falcon-3-7B-Instruct,39,3.519929803092966,3.4760722621988274,Health,,
DOSPERT scale,Falcon-3-7B-Instruct,40,2.9578042757031437,2.802253156459201,Health,,
DOSPERT scale,LFM2-1.2B,1,4.1536896988544605,4.076785997094233,Social,,
DOSPERT scale,LFM2-1.2B,2,3.2732790798023377,3.2986521072086212,Recreational,,
DOSPERT scale,LFM2-1.2B,3,1.4002239638232432,1.4006489086567706,Gambling,,
DOSPERT scale,LFM2-1.2B,4,1.896935961212948,1.7002824847234412,Health,,
DOSPERT scale,LFM2-1.2B,5,2.462217828320363,2.464667287982855,Ethical,,
DOSPERT scale,LFM2-1.2B,6,1.599184674624424,1.6107986647566317,Recreational,,
DOSPERT scale,LFM2-1.2B,7,1.831892442027082,1.848683916164201,Investment,,
DOSPERT scale,LFM2-1.2B,8,3.284931565275538,3.2378915669316903,Health,,
DOSPERT scale,LFM2-1.2B,9,1.6777890137816007,1.610296796852078,Ethical,,
DOSPERT scale,LFM2-1.2B,10,4.154388963114479,4.079041980436435,Social,,
DOSPERT scale,LFM2-1.2B,11,1.3996044416802476,1.2644031285499304,Gambling,,
DOSPERT scale,LFM2-1.2B,12,2.014105490567134,1.9932435376810964,Ethical,,
DOSPERT scale,LFM2-1.2B,13,1.9779369093049168,2.0868201360372756,Ethical,,
DOSPERT scale,LFM2-1.2B,14,1.404832496047172,1.3140536582505866,Ethical,,
DOSPERT scale,LFM2-1.2B,15,2.7190801035145262,2.657055513028836,Recreational,,
DOSPERT scale,LFM2-1.2B,16,4.3511225254446675,4.28811123527121,Social,,
DOSPERT scale,LFM2-1.2B,17,2.0625676889778,1.976658328626596,Recreational,,
DOSPERT scale,LFM2-1.2B,18,1.5710496783756789,1.5990804459698416,Investment,,
DOSPERT scale,LFM2-1.2B,19,2.641904382966102,2.5889165725379257,Social,,
DOSPERT scale,LFM2-1.2B,20,2.93151987463519,3.0989369989664692,Ethical,,
DOSPERT scale,LFM2-1.2B,21,2.4655747893966695,2.351037813090339,Recreational,,
DOSPERT scale,LFM2-1.2B,22,1.3721623315463023,1.238242948556538,Gambling,,
DOSPERT scale,LFM2-1.2B,23,2.623473318051236,2.530649641338937,Social,,
DOSPERT scale,LFM2-1.2B,24,1.9254009673299737,1.9355541643347651,Investment,,
DOSPERT scale,LFM2-1.2B,25,1.5867939712994563,1.7155474089047056,Ethical,,
DOSPERT scale,LFM2-1.2B,26,2.8068665219336353,2.776475730720844,Social,,
DOSPERT scale,LFM2-1.2B,27,2.0611529387893857,2.1357234994881877,Health,,
DOSPERT scale,LFM2-1.2B,28,1.918832980545993,1.806373047301329,Ethical,,
DOSPERT scale,LFM2-1.2B,29,2.183324013200109,2.087657079037946,Health,,
DOSPERT scale,LFM2-1.2B,30,1.6158607401582152,1.689045345425385,Investment,,
DOSPERT scale,LFM2-1.2B,31,2.536745916391822,2.376654682636524,Recreational,,
DOSPERT scale,LFM2-1.2B,32,1.4622165369549538,1.547290890490946,Health,,
DOSPERT scale,LFM2-1.2B,33,1.1517262775126638,1.19854717294592,Gambling,,
DOSPERT scale,LFM2-1.2B,34,2.984355167068532,2.9196642641666077,Social,,
DOSPERT scale,LFM2-1.2B,35,3.425172234783464,3.398921970085811,Social,,
DOSPERT scale,LFM2-1.2B,36,3.6735469612452447,3.661249182743778,Health,,
DOSPERT scale,LFM2-1.2B,37,3.1253998834488335,3.1972066768505294,Recreational,,
DOSPERT scale,LFM2-1.2B,38,3.1801416937181095,3.070445893272465,Recreational,,
DOSPERT scale,LFM2-1.2B,39,3.48693013898929,3.3804881603823698,Health,,
DOSPERT scale,LFM2-1.2B,40,2.992881123397714,2.901984281049503,Health,,
DOSPERT scale,LFM2-2.6B,1,4.133661938138365,4.102435283263645,Social,,
DOSPERT scale,LFM2-2.6B,2,3.233575422051902,3.059741877306208,Recreational,,
DOSPERT scale,LFM2-2.6B,3,1.3900556486873847,1.4659024767974829,Gambling,,
DOSPERT scale,LFM2-2.6B,4,1.9740003147531755,1.9723863840106832,Health,,
DOSPERT scale,LFM2-2.6B,5,2.4587523206306456,2.3513548436108556,Ethical,,
DOSPERT scale,LFM2-2.6B,6,1.6175714412827955,1.6574044302971755,Recreational,,
DOSPERT scale,LFM2-2.6B,7,1.852867328839331,1.9588165441937164,Investment,,
DOSPERT scale,LFM2-2.6B,8,3.297526404975456,3.28921061143391,Health,,
DOSPERT scale,LFM2-2.6B,9,1.6865956075557025,1.626745988118429,Ethical,,
DOSPERT scale,LFM2-2.6B,10,4.1283459298335705,4.0608814407225555,Social,,
DOSPERT scale,LFM2-2.6B,11,1.4541403796530823,1.5068974791118677,Gambling,,
DOSPERT scale,LFM2-2.6B,12,2.0049162983593827,2.0892604331362925,Ethical,,
DOSPERT scale,LFM2-2.6B,13,1.9510744395490087,1.9408719653691175,Ethical,,
DOSPERT scale,LFM2-2.6B,14,1.4224643827361465,1.3570133604358796,Ethical,,
DOSPERT scale,LFM2-2.6B,15,2.6809425591269127,2.459900134522546,Recreational,,
DOSPERT scale,LFM2-2.6B,16,4.367923882648781,4.360054329583715,Social,,
DOSPERT scale,LFM2-2.6B,17,2.085468132185717,2.310811374491491,Recreational,,
DOSPERT scale,LFM2-2.6B,18,1.5652899225916002,1.6714736951675566,Investment,,
DOSPERT scale,LFM2-2.6B,19,2.5905021426916583,2.6642692754752035,Social,,
DOSPERT scale,LFM2-2.6B,20,2.8946953559641475,2.836502052025807,Ethical,,
DOSPERT scale,LFM2-2.6B,21,2.473910040642375,2.3422297710503925,Recreational,,
DOSPERT scale,LFM2-2.6B,22,1.3609980485439224,1.2796662179353906,Gambling,,
DOSPERT scale,LFM2-2.6B,23,2.6516192979203312,2.892837393490399,Social,,
DOSPERT scale,LFM2-2.6B,24,1.911167175691299,1.8926259811279649,Investment,,
DOSPERT scale,LFM2-2.6B,25,1.5609105365396216,1.5013508592118747,Ethical,,
DOSPERT scale,LFM2-2.6B,26,2.8825762255043172,2.927749550710467,Social,,
DOSPERT scale,LFM2-2.6B,27,2.1039789991797333,2.0097147460034095,Health,,
DOSPERT scale,LFM2-2.6B,28,1.8871916167515843,1.905714182339876,Ethical,,
DOSPERT scale,LFM2-2.6B,29,2.157777771093821,2.1908315776765717,Health,,
DOSPERT scale,LFM2-2.6B,30,1.620578040656496,1.5893058612401298,Investment,,
DOSPERT scale,LFM2-2.6B,31,2.518491739309437,2.4540078565312244,Recreational,,
DOSPERT scale,LFM2-2.6B,32,1.475164363408961,1.4933587705370923,Health,,
DOSPERT scale,LFM2-2.6B,33,1.1453280084307829,1.170376728011707,Gambling,,
DOSPERT scale,LFM2-2.6B,34,3.008633435570173,2.9399928024007256,Social,,
DOSPERT scale,LFM2-2.6B,35,3.4225498336602302,3.4475050003908523,Social,,
DOSPERT scale,LFM2-2.6B,36,3.6773328287674354,3.550817741960267,Health,,
DOSPERT scale,LFM2-2.6B,37,3.1045397879945593,2.9762890632837355,Recreational,,
DOSPERT scale,LFM2-2.6B,38,3.2683221596044985,3.20130046423787,Recreational,,
DOSPERT scale,LFM2-2.6B,39,3.5179068419998902,3.5367633685037503,Health,,
DOSPERT scale,LFM2-2.6B,40,3.002142246276026,2.998569984668476,Health,,
DOSPERT scale,LFM2-8B-A1B,1,4.154052615715279,4.2158587940168575,Social,,
DOSPERT scale,LFM2-8B-A1B,2,3.2449732400961833,3.2397360122385557,Recreational,,
DOSPERT scale,LFM2-8B-A1B,3,1.3724918338940355,1.3235592418198363,Gambling,,
DOSPERT scale,LFM2-8B-A1B,4,1.9545455102374016,2.0233783319989023,Health,,
DOSPERT scale,LFM2-8B-A1B,5,2.4774482105602607,2.4718022259788937,Ethical,,
DOSPERT scale,LFM2-8B-A1B,6,1.6206809754387608,1.7438836525996848,Recreational,,
DOSPERT scale,LFM2-8B-A1B,7,1.8432688326655833,1.9811238323144496,Investment,,
DOSPERT scale,LFM2-8B-A1B,8,3.306229131937614,3.2606810207870818,Health,,
DOSPERT scale,LFM2-8B-A1B,9,1.719541672331077,1.74454827454495,Ethical,,
DOSPERT scale,LFM2-8B-A1B,10,4.126802921266149,4.100928430355837,Social,,
DOSPERT scale,LFM2-8B-A1B,11,1.4552327522709294,1.4502000024327726,Gambling,,
DOSPERT scale,LFM2-8B-A1B,12,1.9732345024111464,1.9214734932618376,Ethical,,
DOSPERT scale,LFM2-8B-A1B,13,1.9666908154518823,1.9693872803576145,Ethical,,
DOSPERT scale,LFM2-8B-A1B,14,1.4151049686788235,1.311005326585388,Ethical,,
DOSPERT scale,LFM2-8B-A1B,15,2.693395747740172,2.675333036128615,Recreational,,
DOSPERT scale,LFM2-8B-A1B,16,4.344044321212937,4.449367204633597,Social,,
DOSPERT scale,LFM2-8B-A1B,17,2.0897631932875234,1.9999261025806416,Recreational,,
DOSPERT scale,LFM2-8B-A1B,18,1.5691652174564714,1.6235801660959694,Investment,,
DOSPERT scale,LFM2-8B-A1B,19,2.6213205529053223,2.5646038042773625,Social,,
DOSPERT scale,LFM2-8B-A1B,20,2.9165962369359306,3.02023361554723,Ethical,,
DOSPERT scale,LFM2-8B-A1B,21,2.4773250620413356,2.4199635968662334,Recreational,,
DOSPERT scale,LFM2-8B-A1B,22,1.3737083049461802,1.492007587623936,Gambling,,
DOSPERT scale,LFM2-8B-A1B,23,2.6398128222968102,2.5346396879770694,Social,,
DOSPERT scale,LFM2-8B-A1B,24,1.9594795458695176,1.96374676332462,Investment,,
DOSPERT scale,LFM2-8B-A1B,25,1.5709640669105818,1.4346558157430904,Ethical,,
DOSPERT scale,LFM2-8B-A1B,26,2.812152261899768,2.871225292566524,Social,,
DOSPERT scale,LFM2-8B-A1B,27,2.070404997968618,2.1991996886575396,Health,,
DOSPERT scale,LFM2-8B-A1B,28,1.9221405922906731,1.9624740776129337,Ethical,,
DOSPERT scale,LFM2-8B-A1B,29,2.185016494821116,2.054713285053156,Health,,
DOSPERT scale,LFM2-8B-A1B,30,1.613287544573624,1.5571153065268963,Investment,,
DOSPERT scale,LFM2-8B-A1B,31,2.530556238307,2.6075843963337495,Recreational,,
DOSPERT scale,LFM2-8B-A1B,32,1.4822111508197997,1.5316889072116124,Health,,
DOSPERT scale,LFM2-8B-A1B,33,1.1506760955387278,1.1669322096011268,Gambling,,
DOSPERT scale,LFM2-8B-A1B,34,2.960544144119418,2.9963077500919253,Social,,
DOSPERT scale,LFM2-8B-A1B,35,3.453203531414517,3.440331078028994,Social,,
DOSPERT scale,LFM2-8B-A1B,36,3.657402599866173,3.6712867019659514,Health,,
DOSPERT scale,LFM2-8B-A1B,37,3.0857629189800364,3.115739122387892,Recreational,,
DOSPERT scale,LFM2-8B-A1B,38,3.256361841079779,3.2337283271746062,Recreational,,
DOSPERT scale,LFM2-8B-A1B,39,3.5286980224130393,3.420961949507645,Health,,
DOSPERT scale,LFM2-8B-A1B,40,3.000878845884948,2.8957034192742124,Health,,
DOSPERT scale,Llama-3.1-70B-Instruct,1,4.167693905701031,4.176202930870005,Social,,
DOSPERT scale,Llama-3.1-70B-Instruct,2,3.2851913698812294,3.1954241762018447,Recreational,,
DOSPERT scale,Llama-3.1-70B-Instruct,3,1.3873268662889966,1.4154957522029583,Gambling,,
DOSPERT scale,Llama-3.1-70B-Instruct,4,1.9239326897270872,1.7642072938847717,Health,,
